,name,res_value_bool,res_idx,predictions_1,predictions_2,predictions_3,predictions_4,predictions_5,predictions_average,Aggregation label
992, Beta-lactoglobulin__AP00025,0,139,0.8127831,0.8606151,0.7158109,0.85618377,0.80445445,0.80996954,False
993, Beta-lactoglobulin__AP00025,0,140,0.8387172,0.8663218,0.70423084,0.8340134,0.80110604,0.8088778,False
994, Beta-lactoglobulin__AP00025,0,141,0.8157601,0.89752394,0.8020004,0.873902,0.83542854,0.844923,False
995, Beta-lactoglobulin__AP00025,0,142,0.82955307,0.8778707,0.7662492,0.84681016,0.83179027,0.83045465,False
996, Beta-lactoglobulin__AP00025,0,143,0.8664239,0.8823323,0.784737,0.8538676,0.82932913,0.8433379,False
997, Beta-lactoglobulin__AP00025,0,144,0.79096067,0.8836092,0.68774796,0.8461414,0.8384588,0.8093836,False
998, Beta-lactoglobulin__AP00025,1,145,0.8196895,0.8989512,0.69518286,0.8612131,0.8496689,0.82494116,True
999, Beta-lactoglobulin__AP00025,1,146,0.8237849,0.9005547,0.78333265,0.8941526,0.8479662,0.84995824,True
1000, Beta-lactoglobulin__AP00025,1,147,0.906544,0.90133214,0.779177,0.9086803,0.8711019,0.873367,True
1001, Beta-lactoglobulin__AP00025,1,148,0.8633733,0.89297813,0.7076732,0.87367445,0.84762704,0.8370652,True
1002, Beta-lactoglobulin__AP00025,1,149,0.90904015,0.9032062,0.7191482,0.8944399,0.8399764,0.85316217,True
1003, Beta-lactoglobulin__AP00025,1,150,0.79762274,0.88585496,0.64711624,0.87949765,0.8132305,0.80466443,True
1004, Beta-lactoglobulin__AP00025,1,151,0.7844313,0.8630534,0.65354395,0.83756393,0.81600523,0.7909196,True
1005, Beta-lactoglobulin__AP00025,0,152,0.76809597,0.88510686,0.67881465,0.8352629,0.80548584,0.79455316,False
1006, Beta-lactoglobulin__AP00025,0,153,0.7524948,0.8578963,0.6480279,0.82011276,0.80867004,0.77744037,False
1007, Beta-lactoglobulin__AP00025,0,154,0.81786716,0.88647157,0.74737245,0.88352454,0.80845803,0.8287387,False
1008, Beta-lactoglobulin__AP00025,0,155,0.82718915,0.8609108,0.6696266,0.83409137,0.80144197,0.798652,False
1009, Beta-lactoglobulin__AP00025,0,156,0.8349875,0.8677895,0.66769314,0.8347839,0.7922471,0.7995002,False
1010, Beta-lactoglobulin__AP00025,0,157,0.72683614,0.864135,0.6335034,0.85145414,0.7670651,0.76859874,False
1011, Beta-lactoglobulin__AP00025,0,158,0.7759654,0.86916035,0.61928344,0.828707,0.79352987,0.77732915,False
1012, Beta-lactoglobulin__AP00025,0,159,0.84293437,0.87510335,0.6601352,0.8517687,0.8253769,0.81106365,False
1013, Beta-lactoglobulin__AP00025,0,160,0.81451845,0.88673043,0.66529095,0.8555741,0.80130047,0.8046829,False
1014, Beta-lactoglobulin__AP00025,0,161,0.73454744,0.86466783,0.579627,0.8298383,0.7859894,0.758934,False
1015, Apomyoglobin__AP00030,1,0,0.72849727,0.8577798,0.60786694,0.7721327,0.7750381,0.748263,True
1016, Apomyoglobin__AP00030,1,1,0.75670385,0.8298239,0.61706424,0.77168924,0.7745867,0.7499736,True
1017, Apomyoglobin__AP00030,1,2,0.7436057,0.839628,0.5846347,0.7706467,0.76131755,0.7399665,True
1018, Apomyoglobin__AP00030,1,3,0.74237657,0.83290505,0.54939693,0.7822079,0.7617508,0.73372746,True
1019, Apomyoglobin__AP00030,1,4,0.7146074,0.8429372,0.5400938,0.78193784,0.7877329,0.7334618,True
1020, Apomyoglobin__AP00030,1,5,0.79758495,0.8730755,0.6858281,0.8292812,0.8128189,0.7997178,True
1021, Apomyoglobin__AP00030,1,6,0.7570506,0.8590379,0.63349617,0.8365581,0.7932883,0.7758862,True
1022, Apomyoglobin__AP00030,1,7,0.82518303,0.8665907,0.68261904,0.86832047,0.8046878,0.8094802,True
1023, Apomyoglobin__AP00030,1,8,0.876908,0.9018277,0.708803,0.8827074,0.8440817,0.8428656,True
1024, Apomyoglobin__AP00030,1,9,0.9435645,0.9145966,0.91732925,0.9159391,0.8635333,0.9109925,True
1025, Apomyoglobin__AP00030,1,10,0.93372065,0.89689916,0.7758705,0.9025037,0.85241324,0.87228143,True
1026, Apomyoglobin__AP00030,1,11,0.92961574,0.9197541,0.84549963,0.9128348,0.86021125,0.8935831,True
1027, Apomyoglobin__AP00030,1,12,0.91770446,0.916897,0.8521767,0.8969889,0.87562644,0.8918787,True
1028, Apomyoglobin__AP00030,1,13,0.89704543,0.9004219,0.8307754,0.8794928,0.8624892,0.874045,True
1029, Apomyoglobin__AP00030,1,14,0.87958246,0.91129035,0.8541473,0.91530806,0.8481127,0.8816881,True
1030, Apomyoglobin__AP00030,1,15,0.9379921,0.920516,0.87459666,0.9149308,0.8763459,0.90487635,True
1031, Apomyoglobin__AP00030,1,16,0.89740175,0.90053785,0.8259728,0.8733639,0.8440341,0.8682621,True
1032, Apomyoglobin__AP00030,1,17,0.8868046,0.89198786,0.7919987,0.8902306,0.83543,0.8592903,True
1033, Apomyoglobin__AP00030,1,18,0.888089,0.9059521,0.7806907,0.8995507,0.8590556,0.8666676,True
1034, Apomyoglobin__AP00030,1,19,0.93246657,0.92548186,0.89515764,0.930888,0.8984558,0.91648996,True
1035, Apomyoglobin__AP00030,1,20,0.92135495,0.9097009,0.82699037,0.90304667,0.8887495,0.8899685,True
1036, Apomyoglobin__AP00030,1,21,0.89051324,0.91262895,0.7920874,0.91144955,0.88132554,0.87760097,True
1037, Apomyoglobin__AP00030,1,22,0.86277086,0.9091035,0.82371694,0.9027407,0.8883471,0.87733585,True
1038, Apomyoglobin__AP00030,1,23,0.9518374,0.9246196,0.8584626,0.9249353,0.9023349,0.91243804,True
1039, Apomyoglobin__AP00030,1,24,0.79312956,0.8913373,0.7767084,0.9011597,0.85075563,0.8426181,True
1040, Apomyoglobin__AP00030,1,25,0.87048674,0.8775161,0.775339,0.888083,0.8383777,0.8499605,True
1041, Apomyoglobin__AP00030,1,26,0.87512356,0.89993566,0.80026454,0.89038044,0.8443942,0.8620197,True
1042, Apomyoglobin__AP00030,1,27,0.9463867,0.9135673,0.90038073,0.9195135,0.88010544,0.91199076,True
1043, Apomyoglobin__AP00030,1,28,0.9606921,0.92260164,0.85770166,0.9246339,0.8997864,0.9130832,True
1044, Apomyoglobin__AP00030,0,29,0.9434817,0.9244034,0.88922876,0.9266657,0.8843317,0.91362226,False
1045, Apomyoglobin__AP00030,0,30,0.9567549,0.9290067,0.89906603,0.93851936,0.89499146,0.9236677,False
1046, Apomyoglobin__AP00030,0,31,0.9298244,0.90425247,0.7740961,0.8958269,0.87274307,0.87534857,False
1047, Apomyoglobin__AP00030,0,32,0.91201997,0.9042295,0.8402687,0.9017,0.85613304,0.8828703,False
1048, Apomyoglobin__AP00030,0,33,0.82113963,0.8797229,0.6886261,0.87208956,0.8242778,0.8171712,False
1049, Apomyoglobin__AP00030,0,34,0.80343235,0.9045763,0.68476856,0.886181,0.8552218,0.826836,False
1050, Apomyoglobin__AP00030,0,35,0.85722935,0.8816021,0.80339664,0.8885257,0.83894503,0.85393983,False
1051, Apomyoglobin__AP00030,0,36,0.7621566,0.85760987,0.6290117,0.80716467,0.7912368,0.76943594,False
1052, Apomyoglobin__AP00030,0,37,0.7189293,0.8567597,0.6327944,0.8005472,0.77712107,0.75723034,False
1053, Apomyoglobin__AP00030,0,38,0.8042169,0.85909975,0.6213181,0.8181434,0.80209947,0.7809755,False
1054, Apomyoglobin__AP00030,0,39,0.8401512,0.8603515,0.66268045,0.8488322,0.8089496,0.8041929,False
1055, Apomyoglobin__AP00030,0,40,0.8336681,0.8803855,0.68872887,0.83622676,0.78039944,0.80388176,False
1056, Apomyoglobin__AP00030,0,41,0.72646844,0.86142516,0.5557437,0.79612786,0.7808696,0.7441269,False
1057, Apomyoglobin__AP00030,0,42,0.740517,0.8486133,0.6307611,0.8110113,0.7996843,0.76611745,False
1058, Apomyoglobin__AP00030,0,43,0.750682,0.85179186,0.6252668,0.829256,0.7775408,0.7669075,False
1059, Apomyoglobin__AP00030,0,44,0.7357372,0.83902955,0.5579997,0.783087,0.76796293,0.7367633,False
1060, Apomyoglobin__AP00030,0,45,0.70648944,0.84861666,0.60630625,0.78937316,0.8041053,0.7509782,False
1061, Apomyoglobin__AP00030,0,46,0.737039,0.8317691,0.6380063,0.81324655,0.7910417,0.7622205,False
1062, Apomyoglobin__AP00030,0,47,0.8176318,0.88303006,0.7144599,0.86514014,0.8216048,0.82037336,False
1063, Apomyoglobin__AP00030,0,48,0.76994246,0.86688495,0.6772597,0.8382734,0.8328479,0.79704165,False
1064, Apomyoglobin__AP00030,0,49,0.78686506,0.8575462,0.674224,0.80790323,0.8020158,0.78571093,False
1065, Apomyoglobin__AP00030,0,50,0.73633635,0.8377595,0.59519,0.76566696,0.7733035,0.74165124,False
1066, Apomyoglobin__AP00030,0,51,0.69984376,0.8506341,0.6342204,0.79399836,0.7641493,0.7485692,False
1067, Apomyoglobin__AP00030,0,52,0.7788178,0.86128503,0.6391706,0.8026334,0.77606404,0.77159417,False
1068, Apomyoglobin__AP00030,0,53,0.82646626,0.8665945,0.6378538,0.8399133,0.79616004,0.79339755,False
1069, Apomyoglobin__AP00030,0,54,0.8418578,0.8626835,0.66513425,0.82520765,0.8034608,0.7996688,False
1070, Apomyoglobin__AP00030,0,55,0.7840814,0.8649043,0.63691163,0.8210287,0.8123714,0.78385943,False
1071, Apomyoglobin__AP00030,0,56,0.7392175,0.87337744,0.6334443,0.8290113,0.80676764,0.77636373,False
1072, Apomyoglobin__AP00030,0,57,0.73589355,0.84078324,0.61413425,0.82622355,0.7860312,0.7606132,False
1073, Apomyoglobin__AP00030,0,58,0.78883374,0.85426116,0.66320384,0.80365926,0.7828573,0.778563,False
1074, Apomyoglobin__AP00030,0,59,0.7344211,0.8628574,0.62363136,0.8333455,0.7990621,0.77066344,False
1075, Apomyoglobin__AP00030,0,60,0.7891041,0.849113,0.66411126,0.80147344,0.7957367,0.7799077,False
1076, Apomyoglobin__AP00030,0,61,0.7683321,0.85273767,0.61824673,0.8081277,0.76727235,0.76294327,False
1077, Apomyoglobin__AP00030,0,62,0.73299414,0.8501132,0.629177,0.81321096,0.7977591,0.7646509,False
1078, Apomyoglobin__AP00030,0,63,0.72416955,0.86791736,0.64590997,0.82760257,0.8159991,0.7763197,False
1079, Apomyoglobin__AP00030,0,64,0.725878,0.8604356,0.69422096,0.8402358,0.8042246,0.784999,False
1080, Apomyoglobin__AP00030,0,65,0.89690316,0.87047446,0.80293906,0.86911577,0.8447229,0.8568311,False
1081, Apomyoglobin__AP00030,0,66,0.8744114,0.8998185,0.7891889,0.8785175,0.8349103,0.8553694,False
1082, Apomyoglobin__AP00030,0,67,0.9496367,0.91516876,0.9199423,0.92012805,0.8635156,0.91367835,False
1083, Apomyoglobin__AP00030,0,68,0.94392353,0.9112349,0.8223426,0.9071512,0.87094057,0.8911185,False
1084, Apomyoglobin__AP00030,0,69,0.9230971,0.9019993,0.83278763,0.89909714,0.85893506,0.8831833,False
1085, Apomyoglobin__AP00030,0,70,0.92671853,0.91670954,0.9153568,0.9335564,0.88555616,0.9155795,False
1086, Apomyoglobin__AP00030,0,71,0.91688937,0.9007017,0.86747926,0.9048853,0.8601212,0.8900153,False
1087, Apomyoglobin__AP00030,0,72,0.9020862,0.90582675,0.8213006,0.89055425,0.86756575,0.8774667,False
1088, Apomyoglobin__AP00030,0,73,0.867748,0.91073424,0.8936131,0.9092883,0.8693366,0.89014405,False
1089, Apomyoglobin__AP00030,0,74,0.956025,0.91308135,0.9199732,0.9217405,0.8862445,0.9194129,False
1090, Apomyoglobin__AP00030,0,75,0.92592555,0.8816019,0.75858617,0.8785572,0.8434434,0.8576229,False
1091, Apomyoglobin__AP00030,0,76,0.8321425,0.88040197,0.75426036,0.86342025,0.8226485,0.8305747,False
1092, Apomyoglobin__AP00030,0,77,0.77515787,0.877204,0.691133,0.844234,0.8194728,0.80144036,False
1093, Apomyoglobin__AP00030,0,78,0.7151984,0.83978003,0.6643318,0.7712448,0.7908895,0.7562889,False
1094, Apomyoglobin__AP00030,0,79,0.73768836,0.84973484,0.6708038,0.8110173,0.8078508,0.775419,False
1095, Apomyoglobin__AP00030,0,80,0.8524616,0.8757067,0.7098853,0.8762969,0.84017205,0.8309046,False
1096, Apomyoglobin__AP00030,0,81,0.76786625,0.8587013,0.6358626,0.82740605,0.8171198,0.7813912,False
1097, Apomyoglobin__AP00030,0,82,0.71539515,0.8319068,0.6097026,0.8212204,0.77686745,0.75101846,False
1098, Apomyoglobin__AP00030,0,83,0.7214369,0.85856,0.56871504,0.8092124,0.78445727,0.7484763,False
1099, Apomyoglobin__AP00030,0,84,0.8502237,0.8949393,0.7562166,0.8905884,0.830296,0.84445274,False
1100, Apomyoglobin__AP00030,0,85,0.8537476,0.87865406,0.65872705,0.82819724,0.826941,0.80925333,False
1101, Apomyoglobin__AP00030,0,86,0.7753061,0.849439,0.65600586,0.8248438,0.79013985,0.77914697,False
1102, Apomyoglobin__AP00030,0,87,0.7272328,0.86921984,0.66093516,0.83901185,0.7938028,0.7780405,False
1103, Apomyoglobin__AP00030,0,88,0.7082994,0.836803,0.6096874,0.77873194,0.78910094,0.74452454,False
1104, Apomyoglobin__AP00030,0,89,0.717211,0.8166025,0.6335154,0.7938506,0.7590675,0.74404943,False
1105, Apomyoglobin__AP00030,0,90,0.7037978,0.8309648,0.58572555,0.8118851,0.7569562,0.7378659,False
1106, Apomyoglobin__AP00030,0,91,0.72491366,0.8594576,0.6313511,0.8017801,0.81362253,0.76622504,False
1107, Apomyoglobin__AP00030,0,92,0.7276815,0.86530596,0.6568053,0.8361047,0.80257034,0.77769357,False
1108, Apomyoglobin__AP00030,0,93,0.7258712,0.8359353,0.6108482,0.8115411,0.7764163,0.7521224,False
1109, Apomyoglobin__AP00030,0,94,0.7194775,0.8325196,0.6306161,0.75401765,0.7585021,0.73902655,False
1110, Apomyoglobin__AP00030,0,95,0.7563235,0.8670301,0.6165763,0.80314404,0.79999566,0.76861393,False
1111, Apomyoglobin__AP00030,0,96,0.72013515,0.86238813,0.67449874,0.822479,0.7830365,0.77250755,False
1112, Apomyoglobin__AP00030,0,97,0.7567455,0.8557902,0.6994261,0.84382206,0.81439364,0.79403555,False
1113, Apomyoglobin__AP00030,0,98,0.7425067,0.85287887,0.6890532,0.8219585,0.81100094,0.7834796,False
1114, Apomyoglobin__AP00030,0,99,0.78070784,0.8839577,0.7351378,0.8536538,0.828017,0.81629485,False
1115, Apomyoglobin__AP00030,1,100,0.8216896,0.87181306,0.6974037,0.81707066,0.8386105,0.80931747,True
1116, Apomyoglobin__AP00030,1,101,0.8318781,0.89227337,0.6702154,0.8490735,0.8293409,0.8145563,True
1117, Apomyoglobin__AP00030,1,102,0.83228326,0.8974316,0.8133257,0.8863447,0.858466,0.8575703,True
1118, Apomyoglobin__AP00030,1,103,0.9173504,0.8878699,0.77225894,0.88498724,0.8477343,0.8620402,True
1119, Apomyoglobin__AP00030,1,104,0.8774294,0.88144344,0.764484,0.87443125,0.81194806,0.8419472,True
1120, Apomyoglobin__AP00030,1,105,0.8860344,0.90978014,0.8124755,0.90794533,0.8597374,0.87519455,True
1121, Apomyoglobin__AP00030,1,106,0.90774375,0.90945065,0.85385793,0.91101384,0.88620883,0.893655,True
1122, Apomyoglobin__AP00030,1,107,0.91043144,0.9195577,0.8338517,0.92190164,0.8793559,0.8930197,True
1123, Apomyoglobin__AP00030,1,108,0.90574783,0.92136115,0.85633737,0.91884696,0.89441705,0.8993422,True
1124, Apomyoglobin__AP00030,1,109,0.9360308,0.92177016,0.85412085,0.909223,0.89516526,0.903262,True
1125, Apomyoglobin__AP00030,1,110,0.89702016,0.9264799,0.9264866,0.9234099,0.8843221,0.9115437,True
1126, Apomyoglobin__AP00030,1,111,0.95169544,0.92191565,0.89219195,0.92681724,0.91106874,0.92073786,True
1127, Apomyoglobin__AP00030,1,112,0.9313045,0.9395956,0.9066037,0.94188356,0.9097474,0.925827,True
1128, Apomyoglobin__AP00030,1,113,0.9685251,0.940793,0.95850414,0.9467205,0.90984243,0.944877,True
1129, Apomyoglobin__AP00030,1,114,0.96122617,0.9164135,0.842266,0.91132885,0.89909947,0.9060668,True
1130, Apomyoglobin__AP00030,1,115,0.8517913,0.90968555,0.78288734,0.9091581,0.85075885,0.86085624,True
1131, Apomyoglobin__AP00030,1,116,0.79773635,0.8996692,0.73467296,0.88873106,0.8373038,0.8316227,True
1132, Apomyoglobin__AP00030,1,117,0.7872584,0.87847877,0.6577842,0.8287984,0.8305392,0.79657185,True
1133, Apomyoglobin__AP00030,0,118,0.7330161,0.858709,0.6174343,0.82344645,0.7998363,0.76648843,False
1134, Apomyoglobin__AP00030,0,119,0.71975094,0.8573788,0.65573686,0.8158818,0.7919299,0.76813567,False
1135, Apomyoglobin__AP00030,0,120,0.7284503,0.8549822,0.61495924,0.79634076,0.79479635,0.7579058,False
1136, Apomyoglobin__AP00030,0,121,0.8143434,0.86425817,0.62748235,0.84640676,0.8091592,0.79232997,False
1137, Apomyoglobin__AP00030,0,122,0.74997693,0.85289925,0.59581196,0.8252492,0.8171583,0.7682191,False
1138, Apomyoglobin__AP00030,0,123,0.74202347,0.87533605,0.68366003,0.87731767,0.813047,0.79827684,False
1139, Apomyoglobin__AP00030,0,124,0.85446364,0.8899987,0.72729427,0.8808396,0.8618602,0.8428912,False
1140, Apomyoglobin__AP00030,0,125,0.84353316,0.891266,0.70568645,0.88428104,0.8581109,0.8365755,False
1141, Apomyoglobin__AP00030,0,126,0.8311682,0.8737461,0.70219344,0.8644681,0.8434774,0.8230106,False
1142, Apomyoglobin__AP00030,0,127,0.75628275,0.8784755,0.65606827,0.86433136,0.829111,0.79685384,False
1143, Apomyoglobin__AP00030,0,128,0.7929929,0.88197917,0.7478887,0.87081,0.84647775,0.82802963,False
1144, Apomyoglobin__AP00030,0,129,0.89179033,0.8954219,0.79173446,0.87890404,0.85604775,0.86277974,False
1145, Apomyoglobin__AP00030,0,130,0.84725326,0.88799,0.7201722,0.8747066,0.8126874,0.8285619,False
1146, Apomyoglobin__AP00030,0,131,0.85331875,0.86242014,0.65785056,0.8333421,0.82294214,0.8059748,False
1147, Apomyoglobin__AP00030,0,132,0.7316761,0.89226395,0.6968764,0.8677969,0.8089372,0.7995101,False
1148, Apomyoglobin__AP00030,0,133,0.8765687,0.89674354,0.8418086,0.89400035,0.84721315,0.87126684,False
1149, Apomyoglobin__AP00030,0,134,0.8557967,0.87680614,0.69594467,0.86266315,0.82379013,0.82300013,False
1150, Apomyoglobin__AP00030,0,135,0.9183204,0.901512,0.86139125,0.8913488,0.83656234,0.881827,False
1151, Apomyoglobin__AP00030,0,136,0.8093056,0.89298177,0.62554663,0.85204846,0.8253726,0.801051,False
1152, Apomyoglobin__AP00030,0,137,0.8470074,0.8935083,0.73641336,0.8699719,0.8298516,0.8353505,False
1153, Apomyoglobin__AP00030,0,138,0.81677777,0.88352007,0.66480124,0.8871515,0.80840254,0.8121306,False
1154, Apomyoglobin__AP00030,0,139,0.81556183,0.89667195,0.6856608,0.8498449,0.83925045,0.81739795,False
1155, Apomyoglobin__AP00030,0,140,0.8780764,0.9024156,0.8107177,0.89132625,0.8755173,0.87161064,False
1156, Apomyoglobin__AP00030,0,141,0.813712,0.88768196,0.7083849,0.86684644,0.83550483,0.822426,False
1157, Apomyoglobin__AP00030,0,142,0.893148,0.9092283,0.76164496,0.9042608,0.8555099,0.8647584,False
1158, Apomyoglobin__AP00030,0,143,0.86169946,0.90866834,0.72556514,0.8851681,0.85746855,0.84771395,False
1159, Apomyoglobin__AP00030,0,144,0.8802279,0.9055107,0.7241001,0.8591395,0.8577625,0.8453482,False
1160, Apomyoglobin__AP00030,0,145,0.7805366,0.86384636,0.68508875,0.8246589,0.8195957,0.79474527,False
1161, Apomyoglobin__AP00030,0,146,0.747182,0.8418245,0.647927,0.8262882,0.77652824,0.76794994,False
1162, Apomyoglobin__AP00030,0,147,0.7962005,0.87750304,0.748268,0.8370222,0.7885603,0.8095108,False
1163, Apomyoglobin__AP00030,0,148,0.81256425,0.8690027,0.65847415,0.8178743,0.80328214,0.79223955,False
1164, Apomyoglobin__AP00030,0,149,0.8491099,0.8700332,0.68357843,0.8555576,0.820051,0.8156661,False
1165, Apomyoglobin__AP00030,0,150,0.83666754,0.88217425,0.7089685,0.88510823,0.8399223,0.83056813,False
1166, Apomyoglobin__AP00030,0,151,0.7758898,0.87606996,0.6237474,0.8344642,0.8097238,0.78397906,False
1167, Apomyoglobin__AP00030,0,152,0.75615424,0.8675151,0.6200688,0.84033424,0.81216717,0.7792479,False
1168, Microcin_E492__AP00040,0,0,0.6543666,0.70370376,0.392662,0.51954645,0.63066465,0.5801887,False
1169, Microcin_E492__AP00040,0,1,0.67301214,0.7149102,0.48528886,0.55967677,0.6098948,0.60855657,False
1170, Microcin_E492__AP00040,0,2,0.65113497,0.6452115,0.3824072,0.48866615,0.5953888,0.5525617,False
1171, Microcin_E492__AP00040,0,3,0.64382184,0.64966017,0.3992125,0.6262341,0.5924379,0.58227336,False
1172, Microcin_E492__AP00040,0,4,0.68637294,0.73990375,0.41719404,0.65281343,0.6517912,0.629615,False
1173, Microcin_E492__AP00040,0,5,0.6572297,0.75320303,0.4318803,0.6522464,0.7172491,0.64236176,False
1174, Microcin_E492__AP00040,0,6,0.63792336,0.69751054,0.45072365,0.6885731,0.7176163,0.6384694,False
1175, Microcin_E492__AP00040,0,7,0.6896055,0.8176235,0.61067367,0.8585965,0.7639274,0.7480854,False
1176, Microcin_E492__AP00040,0,8,0.9354612,0.8781698,0.90120924,0.91113377,0.82488626,0.8901721,False
1177, Microcin_E492__AP00040,0,9,0.880545,0.804615,0.61106306,0.82345885,0.79923224,0.78378284,False
1178, Microcin_E492__AP00040,0,10,0.6980347,0.8018466,0.54029614,0.814108,0.74827784,0.7205126,False
1179, Microcin_E492__AP00040,0,11,0.80866694,0.8399849,0.7237773,0.85330796,0.8034113,0.8058297,False
1180, Microcin_E492__AP00040,0,12,0.72407776,0.7956974,0.5557072,0.73076457,0.7732867,0.71590674,False
1181, Microcin_E492__AP00040,0,13,0.7496619,0.8589172,0.69835347,0.8404685,0.7649617,0.7824726,False
1182, Microcin_E492__AP00040,0,14,0.74525255,0.82608855,0.66329193,0.83791244,0.78240865,0.77099085,False
1183, Microcin_E492__AP00040,0,15,0.77530223,0.8340468,0.6083427,0.7695102,0.7818309,0.7538066,False
1184, Microcin_E492__AP00040,0,16,0.7681971,0.84764796,0.7063034,0.810121,0.79204077,0.7848621,False
1185, Microcin_E492__AP00040,0,17,0.84165347,0.87769634,0.68805313,0.82398176,0.8257497,0.81142694,False
